step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
56660.0,46,1016.0,11.545454545454545,2.8104149206340163,46,2372.0,0.0863703212026506,46,2372.0
56665.0,51,927.0,10.186813186813186,2.8257168833396373,51,2343.0,0.09922226038524386,51,2343.0
56670.0,44,636.0,7.066666666666666,2.9602457426205673,44,2304.0,0.13692853817478215,44,2304.0
56675.0,52,794.0,8.822222222222223,3.274983383123069,52,2359.0,0.15221843891802359,52,2359.0
56680.0,59,850.0,9.55056179775281,1.920814781213813,59,2504.0,0.07087816796381731,59,2504.0
56685.0,65,1074.0,11.933333333333334,1.757003542043356,65,2624.0,0.05845949605978089,65,2624.0
56690.0,71,1416.0,15.56043956043956,2.032505260837547,71,2884.0,0.04262715938300116,71,2884.0
56695.0,70,1504.0,16.89887640449438,1.4697832295743247,70,3079.0,0.02897858290321941,70,3079.0
56700.0,65,1428.0,17.0,1.6516683773323788,65,3038.0,0.027546989452253985,65,3038.0
56705.0,60,1423.0,15.637362637362637,2.7533990593546056,60,2997.0,0.09026361725927864,60,2997.0
56710.0,52,1357.0,15.779069767441861,3.836272409714273,52,2895.0,0.16377939357642235,52,2895.0
56715.0,48,1416.0,17.924050632911392,3.590548782533386,48,2893.0,0.15335369525538667,48,2893.0
56720.0,48,1380.0,17.037037037037038,3.0540252890223862,48,2878.0,0.12842233602046077,48,2878.0
56725.0,45,1165.0,14.382716049382717,3.0516459596470487,45,2664.0,0.12056519914473626,45,2664.0
56730.0,40,996.0,12.60759493670886,3.5758297224354636,40,2446.0,0.14663703935363254,40,2446.0
56735.0,39,841.0,10.782051282051283,3.435435183538699,39,2235.0,0.15248828500260667,39,2235.0
56740.0,40,800.0,9.523809523809524,3.3090902091145797,40,2233.0,0.15653262240854707,40,2233.0
56745.0,38,848.0,9.74712643678161,3.680166619902811,38,2142.0,0.17637199188765065,38,2142.0
56750.0,38,538.0,6.044943820224719,2.771973727621908,38,2136.0,0.114289066863357,38,2136.0
56755.0,43,458.0,5.204545454545454,2.5370982307091148,43,2037.0,0.11204940730491206,43,2037.0
56760.0,45,535.0,5.944444444444445,2.3481412988743733,45,2016.0,0.08948869872475773,45,2016.0
56765.0,53,638.0,7.010989010989011,1.8954659107276584,53,2032.0,0.07567701737139124,53,2032.0
56770.0,57,814.0,8.847826086956522,2.222818520889707,57,1971.0,0.05344788702210111,57,1971.0
56775.0,60,1013.0,10.77659574468085,2.655389693242268,60,2011.0,0.08836063857752839,60,2011.0
56780.0,56,1251.0,13.597826086956522,3.693665729295582,56,2130.0,0.17517596326091786,56,2130.0
56785.0,51,1120.0,12.444444444444445,3.384783080610743,51,2210.0,0.17244121626018277,51,2210.0
56790.0,54,1279.0,14.701149425287356,2.6952603609429953,54,2233.0,0.10089696172133687,54,2233.0
56795.0,60,1308.0,14.863636363636363,1.7688294087119913,60,2330.0,0.057687308846755034,60,2330.0
56800.0,59,1246.0,14.32183908045977,2.190137885646215,59,2261.0,0.07960428601929934,59,2261.0
56805.0,57,1186.0,13.632183908045977,2.8289442827860807,57,2196.0,0.08375435643110964,57,2196.0
56810.0,46,987.0,10.966666666666667,2.485127999749941,46,2383.0,0.09934582798320034,46,2383.0
56815.0,42,841.0,9.344444444444445,3.0138617841493613,42,2470.0,0.15264430172956062,42,2470.0
56820.0,48,928.0,9.872340425531915,3.1134524112439808,48,2529.0,0.13629748788701793,48,2529.0
56825.0,50,1088.0,11.698924731182796,2.888307834348604,50,2665.0,0.10519459268309665,50,2665.0
56830.0,47,889.0,9.457446808510639,2.5788769131193328,47,2653.0,0.11245298673903119,47,2653.0
56835.0,54,807.0,8.40625,2.798791824068893,54,2552.0,0.11608101385344356,54,2552.0
56840.0,56,795.0,8.548387096774194,2.1458287380157794,56,2637.0,0.0720532530028504,56,2637.0
56845.0,68,998.0,10.288659793814434,1.8653705535080303,68,2734.0,0.053963085419969414,68,2734.0
56850.0,72,1342.0,13.835051546391753,2.2984562009702447,72,2976.0,0.058879847948845675,72,2976.0
56855.0,71,1446.0,15.221052631578948,2.046527862732687,71,3149.0,0.07491132606280881,71,3149.0
56860.0,66,1391.0,15.455555555555556,1.751864517022189,66,3123.0,0.04410277480606695,66,3123.0
56865.0,65,1454.0,15.804347826086957,2.3548480796954525,65,2937.0,0.05770465254394917,65,2937.0
56870.0,56,1390.0,15.617977528089888,3.041849825315344,56,2909.0,0.10821524230026737,56,2909.0
56875.0,53,1487.0,17.91566265060241,3.7382260704625034,53,2723.0,0.15127970443411756,53,2723.0
56880.0,50,1462.0,17.6144578313253,3.254838690484305,50,2705.0,0.12587894276595843,50,2705.0
56885.0,45,1252.0,14.904761904761905,3.066888925653431,45,2688.0,0.14200805497583774,45,2688.0
56890.0,40,1093.0,12.858823529411765,3.800667753544536,40,2571.0,0.16991832386513928,40,2571.0
56895.0,44,1002.0,11.788235294117648,3.3865617246021267,44,2578.0,0.1375913777488959,44,2578.0
56900.0,43,713.0,8.488095238095237,3.0587053670910778,43,2465.0,0.14207594288897413,43,2465.0
56905.0,43,569.0,6.465909090909091,3.2755407606277034,43,2266.0,0.13799487641546807,43,2266.0
56910.0,51,770.0,8.75,3.0028172565571087,51,2273.0,0.10346327133045927,51,2273.0
56915.0,65,1065.0,12.102272727272727,2.1510483273146903,65,2406.0,0.04967159835233037,65,2406.0
56920.0,70,1183.0,12.858695652173912,1.435000306410978,70,2524.0,0.05006818306209244,70,2524.0
56925.0,61,1181.0,12.978021978021978,2.218876634509134,61,2488.0,0.09733803874391549,61,2488.0
56930.0,59,1212.0,13.31868131868132,2.6028207800839223,59,2449.0,0.09806657316602027,59,2449.0
56935.0,58,1276.0,14.177777777777777,2.843282246330465,58,2516.0,0.09095255530403373,58,2516.0
56940.0,54,1455.0,17.321428571428573,3.574493098458681,54,2637.0,0.14582342093926406,54,2637.0
56945.0,51,1463.0,17.416666666666668,3.3767927990130255,51,2656.0,0.1409791275724407,51,2656.0
56950.0,46,1312.0,16.60759493670886,2.7440355195384516,46,2562.0,0.10402566947938559,46,2562.0
56955.0,44,1245.0,14.821428571428571,3.250378613849896,44,2318.0,0.1134729422774525,44,2318.0
56960.0,41,1179.0,14.204819277108435,3.951743630708668,41,2240.0,0.20100142732100704,41,2240.0
56965.0,36,673.0,7.91764705882353,3.7397930783967372,36,2094.0,0.18844353178697604,36,2094.0
56970.0,47,650.0,7.386363636363637,3.171020228381822,47,1935.0,0.13735991516654758,47,1935.0
56975.0,51,729.0,8.284090909090908,2.031873202323769,51,2009.0,0.07640050194277752,51,2009.0
56980.0,57,787.0,8.842696629213483,2.4366728027922515,57,2072.0,0.0726716003345811,57,2072.0
56985.0,55,883.0,10.388235294117647,2.5535548336425826,55,2117.0,0.07409984683749193,55,2117.0
56990.0,52,1013.0,11.382022471910112,3.235615902721102,52,2189.0,0.11117002264465398,52,2189.0
56995.0,49,1176.0,13.363636363636363,4.164438421398948,49,2304.0,0.17572793226403358,49,2304.0
57000.0,49,1232.0,14.325581395348838,3.0276143443294465,49,2357.0,0.15866630701332632,49,2357.0
57005.0,51,1192.0,14.023529411764706,2.0509511253503825,51,2339.0,0.0921626098794887,51,2339.0
57010.0,51,1207.0,13.411111111111111,2.882850028311376,51,2264.0,0.11157328221088036,51,2264.0
57015.0,48,1271.0,14.280898876404494,3.541981295613752,48,2139.0,0.15185544244237698,48,2139.0
57020.0,44,941.0,10.693181818181818,3.00824068603785,44,2118.0,0.1291303317086036,44,2118.0
57025.0,54,850.0,9.23913043478261,2.6978134216047445,54,1970.0,0.10839724532839125,54,1970.0
57030.0,56,795.0,8.195876288659793,2.331597862266542,56,1967.0,0.09257398976457917,56,1967.0
57035.0,62,919.0,9.572916666666666,2.6402977923127025,62,2002.0,0.11487907270935961,62,2002.0
57040.0,70,1249.0,13.147368421052631,2.074702161889776,70,2172.0,0.04822654968053778,70,2172.0
57045.0,75,1366.0,14.229166666666666,1.3806292584261044,75,2416.0,0.017908097836108534,75,2416.0
57050.0,71,1382.0,14.86021505376344,1.9429345910558833,71,2544.0,0.05497078604063219,71,2544.0
57055.0,63,1377.0,15.3,2.5717126571957194,63,2555.0,0.07167657122351,63,2555.0
57060.0,58,1405.0,16.337209302325583,3.0668724394535167,58,2611.0,0.09600512106330457,58,2611.0
57065.0,48,1292.0,15.023255813953488,3.0033509638284044,48,2689.0,0.14614413654000885,48,2689.0
57070.0,50,1424.0,16.75294117647059,3.3395702497483253,50,2714.0,0.1617068357258182,50,2714.0
57075.0,52,1369.0,16.297619047619047,2.138554529695478,52,2745.0,0.08006651677152408,52,2745.0
57080.0,56,1152.0,13.552941176470588,1.729679224279283,56,2703.0,0.06257717450864467,56,2703.0
57085.0,56,1056.0,12.0,2.7063314253128543,56,2550.0,0.09194918861873273,56,2550.0
57090.0,53,960.0,11.03448275862069,3.166095525838972,53,2492.0,0.11620384762702901,53,2492.0
57095.0,47,838.0,9.858823529411765,2.99312165690648,47,2561.0,0.11709891912113884,47,2561.0
57100.0,55,1052.0,11.954545454545455,2.9497703365720422,55,2688.0,0.11706033262367016,55,2688.0
57105.0,57,1327.0,15.430232558139535,2.701982957115647,57,2929.0,0.11535725468773239,57,2929.0
57110.0,60,1372.0,16.141176470588235,1.681121980470042,60,3063.0,0.08054483405205853,60,3063.0
57115.0,61,1314.0,15.10344827586207,1.512000910794153,61,2967.0,0.0465976892693957,61,2967.0
57120.0,58,1270.0,14.11111111111111,2.6473395452468487,58,2892.0,0.077169379799388,58,2892.0
57125.0,56,1265.0,14.375,3.1155695870609823,56,2825.0,0.10214392014824977,56,2825.0
57130.0,54,1332.0,16.048192771084338,3.51702967685812,54,2814.0,0.12881775613400004,54,2814.0
57135.0,50,1376.0,16.188235294117646,3.2509907469729664,50,2802.0,0.14356063483651557,50,2802.0
57140.0,45,1277.0,15.385542168674698,3.217444920734919,45,2706.0,0.16870095696805776,45,2706.0
57145.0,42,1247.0,14.845238095238095,3.5333285831034584,42,2451.0,0.15786797369005826,42,2451.0
57150.0,46,1238.0,14.738095238095237,3.3708133650880927,46,2287.0,0.1325853826229501,46,2287.0
57155.0,40,727.0,8.759036144578314,3.2813118534185515,40,2210.0,0.1479111837876922,40,2210.0
57160.0,41,631.0,7.511904761904762,3.0943590351103274,41,2064.0,0.1396533237591419,41,2064.0
57165.0,54,871.0,9.897727272727273,2.677646417743662,54,2034.0,0.08835165509353848,54,2034.0
57170.0,61,969.0,10.766666666666667,1.8125931321381143,61,2183.0,0.0521432422960534,61,2183.0
57175.0,59,1008.0,11.2,2.540549389404665,59,2214.0,0.11060809875058254,59,2214.0
57180.0,55,1049.0,11.786516853932584,3.265179519902175,55,2116.0,0.12501764376138783,55,2116.0
57185.0,52,1099.0,12.632183908045977,2.7215611307320255,52,2196.0,0.09869239657584351,52,2196.0
57190.0,49,1097.0,12.755813953488373,2.7951912184267576,49,2192.0,0.1240296128364398,49,2192.0
57195.0,48,1053.0,12.535714285714286,2.8251256900456942,48,2186.0,0.13063946660531658,48,2186.0
57200.0,45,1062.0,12.642857142857142,2.9392217073654514,45,2124.0,0.11353347714519745,45,2124.0
57205.0,48,1098.0,12.477272727272727,3.238287252274447,48,2014.0,0.12108812065597095,48,2014.0
57210.0,42,1009.0,11.337078651685394,3.3514726410264957,42,2125.0,0.16524708752472198,42,2125.0
57215.0,52,1216.0,13.362637362637363,3.090872900010528,52,2235.0,0.1475283561117595,52,2235.0
57220.0,57,941.0,10.340659340659341,1.5646551150644388,57,2299.0,0.048214891813717506,57,2299.0
57225.0,62,948.0,10.085106382978724,2.100531870278872,62,2192.0,0.05931175065925523,62,2192.0
57230.0,66,1036.0,11.26086956521739,1.8737538164358873,66,2376.0,0.06008293606702132,66,2376.0
57235.0,64,1019.0,11.322222222222223,2.0075168377764667,64,2447.0,0.06595789456095634,64,2447.0
57240.0,64,1054.0,11.71111111111111,2.3270914158024945,64,2425.0,0.05156622687859832,64,2425.0
57245.0,52,890.0,9.673913043478262,2.455772208718536,52,2532.0,0.10425837968101881,52,2532.0
57250.0,43,721.0,8.193181818181818,3.38449252135114,43,2445.0,0.1614635871056929,43,2445.0
57255.0,42,717.0,8.147727272727273,2.926735335334556,42,2392.0,0.10799629773183705,42,2392.0
57260.0,48,740.0,8.314606741573034,3.064542087706548,48,2370.0,0.11076341545664943,48,2370.0
57265.0,42,624.0,7.090909090909091,3.06052943246664,42,2365.0,0.1418812060521214,42,2365.0
57270.0,49,697.0,7.920454545454546,3.049754115541771,49,2335.0,0.13153170696910016,49,2335.0
57275.0,60,963.0,11.19767441860465,2.474614982059947,60,2458.0,0.05680823408964108,60,2458.0
57280.0,62,1074.0,11.802197802197803,1.8713442758148633,62,2591.0,0.056715003659708274,62,2591.0
57285.0,59,1071.0,11.76923076923077,2.6036646862664266,59,2554.0,0.1108262850528286,59,2554.0
57290.0,55,1110.0,12.333333333333334,2.913994160794018,55,2429.0,0.09832691622755116,55,2429.0
57295.0,58,1191.0,13.534090909090908,2.7151673013234277,58,2420.0,0.09568003618833758,58,2420.0
57300.0,48,1141.0,13.583333333333334,2.922724181949376,48,2466.0,0.12808424071005886,48,2466.0
57305.0,44,1081.0,13.345679012345679,2.8784517975347734,44,2444.0,0.14011121632843376,44,2444.0
57310.0,45,1066.0,12.843373493975903,2.9428977323929972,45,2329.0,0.10335780553207863,45,2329.0
57315.0,42,1085.0,12.616279069767442,3.2693126404574486,42,2336.0,0.1418008762584646,42,2336.0
57320.0,40,651.0,7.482758620689655,3.5189523751735705,40,2229.0,0.18965896347743927,40,2229.0
57325.0,44,594.0,6.6,3.490654050168421,44,2103.0,0.1720444007781611,44,2103.0
57330.0,56,843.0,9.47191011235955,2.7202722195953966,56,2117.0,0.07842127714556307,56,2117.0
57335.0,62,962.0,10.808988764044944,1.9133398458049813,62,2249.0,0.05033406821995523,62,2249.0
57340.0,59,975.0,11.470588235294118,2.01281903064351,59,2215.0,0.06469382762726901,59,2215.0
57345.0,54,1049.0,12.488095238095237,2.7956800937889716,54,2118.0,0.08635343353087165,54,2118.0
57350.0,50,1090.0,12.386363636363637,3.2103670452150586,50,2066.0,0.09994997247892076,50,2066.0
57355.0,45,1022.0,11.74712643678161,3.4468697739997056,45,2141.0,0.16816587922947213,45,2141.0
57360.0,45,957.0,11.392857142857142,3.225403032588185,45,2137.0,0.17368111575785833,45,2137.0
57365.0,46,959.0,11.416666666666666,2.7959679453622193,46,2032.0,0.1038148343043373,46,2032.0
57370.0,47,1006.0,11.431818181818182,3.2033169098862375,47,2056.0,0.13671792485428771,47,2056.0
57375.0,43,658.0,7.4772727272727275,3.322035562671012,43,1986.0,0.15615066214679804,43,1986.0
57380.0,46,681.0,7.738636363636363,3.152260439337843,46,1917.0,0.11783609163762662,46,1917.0
57385.0,60,944.0,10.606741573033707,2.329100040262923,60,2007.0,0.05248225148214096,60,2007.0
57390.0,61,1062.0,11.543478260869565,2.1298142332111807,61,2151.0,0.07751888267351477,61,2151.0
57395.0,59,1069.0,11.747252747252746,2.6483530325864395,59,2218.0,0.11718325379933893,59,2218.0
57400.0,57,1134.0,12.6,2.704002597528994,57,2175.0,0.08913992851714192,57,2175.0
57405.0,57,1175.0,13.055555555555555,2.873064718031868,57,2204.0,0.08806813321661304,57,2204.0
57410.0,48,1156.0,13.6,3.0143419159772007,48,2246.0,0.13696114695932382,48,2246.0
57415.0,46,1096.0,13.047619047619047,3.010139055602759,46,2187.0,0.12195032425595652,46,2187.0
57420.0,44,1098.0,13.390243902439025,3.0481868327270285,44,2138.0,0.10890992501843862,44,2138.0
57425.0,41,1084.0,12.179775280898877,3.548567123206985,41,2113.0,0.15097750956924239,41,2113.0
57430.0,40,659.0,7.574712643678161,3.8000756367185398,40,2064.0,0.20119969674526655,40,2064.0
57435.0,47,602.0,6.840909090909091,2.985663104509271,47,1947.0,0.13235053036853495,47,1947.0
57440.0,59,863.0,9.588888888888889,2.458640959427329,59,1966.0,0.06680842858417597,59,1966.0
57445.0,66,1178.0,13.235955056179776,1.8652045290983357,66,2265.0,0.04458600416296621,66,2265.0
57450.0,67,1298.0,14.75,1.6284403173997026,67,2428.0,0.046620611447930276,67,2428.0
57455.0,62,1317.0,15.313953488372093,1.742337413615899,62,2495.0,0.037619176753653505,62,2495.0
57460.0,57,1321.0,14.677777777777777,1.9341295377731929,57,2725.0,0.06425260617386394,57,2725.0
57465.0,60,1368.0,15.370786516853933,1.9626263992053803,60,3007.0,0.1030748792304894,60,3007.0
57470.0,56,1440.0,16.74418604651163,1.4925676159425525,56,3156.0,0.08692169383912046,56,3156.0
57475.0,63,1677.0,18.633333333333333,1.4562912708119469,63,3186.0,0.04859834443232797,63,3186.0
57480.0,57,1932.0,21.23076923076923,2.647297136591728,57,3113.0,0.07784355099893135,57,3113.0
57485.0,55,2192.0,24.629213483146067,3.0634577095762814,55,3225.0,0.11482917274697793,55,3225.0
57490.0,48,2097.0,25.265060240963855,2.8123287934917536,48,3207.0,0.12361592441632284,48,3207.0
57495.0,45,1791.0,20.825581395348838,2.928591575281175,45,3023.0,0.12085353898077014,45,3023.0
57500.0,42,1546.0,17.568181818181817,3.4971226982393557,42,2837.0,0.15695552805766655,42,2837.0
57505.0,42,1370.0,15.74712643678161,3.5372022584512037,42,2663.0,0.1534485941626591,42,2663.0
57510.0,44,764.0,8.781609195402298,3.1369952537328647,44,2565.0,0.13197570808442807,44,2565.0
57515.0,47,583.0,6.477777777777778,2.9557801438422726,47,2326.0,0.1113569090145084,47,2326.0
57520.0,56,830.0,9.325842696629213,3.051553486358728,56,2313.0,0.10671607453867595,56,2313.0
57525.0,64,1130.0,12.840909090909092,2.3868359987780945,64,2543.0,0.05186055796570566,64,2543.0
57530.0,66,1239.0,13.766666666666667,1.5124691606068998,66,2728.0,0.037348114514837584,66,2728.0
57535.0,60,1221.0,13.719101123595506,1.983247833480457,60,2770.0,0.0879382519267373,60,2770.0
57540.0,58,1232.0,13.688888888888888,3.01272787588524,58,2672.0,0.1090156854995206,58,2672.0
57545.0,54,1297.0,14.908045977011493,3.1639010524412856,54,2787.0,0.10693493314922112,54,2787.0
57550.0,52,1383.0,16.865853658536587,3.507672804614831,52,2852.0,0.1347613561616283,52,2852.0
57555.0,49,1387.0,17.3375,3.101775330333543,49,2873.0,0.13855724762267912,49,2873.0
57560.0,46,1306.0,16.743589743589745,2.49844032668893,46,2735.0,0.09461223449965432,46,2735.0
57565.0,48,1160.0,14.146341463414634,3.1061430359004114,48,2429.0,0.10310574867099125,48,2429.0
57570.0,44,1098.0,12.91764705882353,3.5578179671081878,44,2323.0,0.1591452119703108,44,2323.0
57575.0,39,610.0,7.349397590361446,3.407745027555057,39,2331.0,0.20131498291060387,39,2331.0
57580.0,46,620.0,7.045454545454546,2.8587721731216025,46,2232.0,0.13505897309674283,46,2232.0
57585.0,57,829.0,9.21111111111111,1.769590292570833,57,2273.0,0.05961205250350842,57,2273.0
57590.0,58,1062.0,11.67032967032967,2.2123291702062695,58,2300.0,0.07015596255198583,58,2300.0
57595.0,56,1103.0,12.393258426966293,1.708391442031684,56,2486.0,0.05934099376219425,56,2486.0
57600.0,56,1343.0,15.261363636363637,1.9029612915964547,56,2631.0,0.04988477669105497,56,2631.0
57605.0,58,1344.0,14.451612903225806,1.9135623363621592,58,2761.0,0.0701230892738426,58,2761.0
57610.0,58,1217.0,13.086021505376344,2.4659406137888147,58,2651.0,0.10034740831136943,58,2651.0
57615.0,54,1094.0,12.155555555555555,2.863157806446594,54,2547.0,0.09201902543812657,54,2547.0
57620.0,56,1016.0,11.415730337078651,2.9732766746139663,56,2441.0,0.0828710364465467,56,2441.0
57625.0,54,1106.0,13.166666666666666,3.840844459551429,54,2497.0,0.14222875816895744,54,2497.0
57630.0,50,1162.0,14.345679012345679,3.0279697069073714,50,2559.0,0.1345952738159567,50,2559.0
57635.0,48,1085.0,13.734177215189874,2.4848273466933652,48,2420.0,0.0991622652818061,48,2420.0
57640.0,45,1044.0,12.13953488372093,3.0478410657670887,45,2290.0,0.13168105634565674,45,2290.0
57645.0,43,1004.0,11.409090909090908,4.247647473594966,43,2163.0,0.20032295781433354,43,2163.0
57650.0,38,709.0,8.44047619047619,3.476758695037387,38,2145.0,0.17329157525462102,38,2145.0
57655.0,43,614.0,7.057471264367816,2.979215552624848,43,2029.0,0.1270669797348521,43,2029.0
57660.0,56,863.0,9.696629213483146,2.5944414748432534,56,2015.0,0.08113340637473376,56,2015.0
57665.0,64,1096.0,12.314606741573034,1.7008818690322562,64,2230.0,0.047636162608780314,64,2230.0
57670.0,60,1319.0,15.160919540229886,2.302317325586213,60,2363.0,0.07078954441799484,60,2363.0
57675.0,55,1229.0,13.808988764044944,1.798437570392785,55,2514.0,0.06462515736054283,55,2514.0
57680.0,52,1394.0,15.662921348314606,2.5908702203024894,52,2558.0,0.1144263773887193,52,2558.0
57685.0,54,1353.0,15.033333333333333,2.574764821459811,54,2619.0,0.10413675752457185,54,2619.0
57690.0,57,1133.0,12.730337078651685,1.9827818923566962,57,2434.0,0.050117949341791514,57,2434.0
